job_id,job_title,job_category,experience_level,years_of_experience,education_required,annual_salary_usd,salary_min_usd,salary_max_usd,city,country,remote_work,company_size,industry,required_skills,ai_salary_premium_pct,demand_score,demand_growth_yoy_pct,benefits_score_10,posting_year,posting_month,is_senior,is_remote_friendly,is_llm_role
AIJOB0866,Multimodal AI Engineer,AI Engineering,Mid,7,Bootcamp/Self-taught,194000.0,90000.0,320000.0,Singapore,Singapore,Hybrid,Mid-size (501-5000),Energy,Fine-tuning|PyTorch|APIs|Research,5.37,90,24.6,6.4,2026,3,0,1,1
AIJOB0867,AI Compliance Manager,Governance,Mid,7,Master's,100000.0,90000.0,320000.0,Toronto,Canada,Fully Remote,SME (51-500),Energy,Legal Knowledge|Auditing|Documentation|EU AI Act|Risk Management|Statistics|Research,51.22,68,7.6,9.2,2026,2,0,1,0
AIJOB0868,LLM Engineer,AI Engineering,Mid,5,Associate's,160000.0,90000.0,320000.0,London,UK,Hybrid,Startup (1-50),Automotive,LLM APIs|Fine-tuning|Vector DBs|Python|Prompt Engineering|Research|Linux|Communication,21.95,98,86.2,9.7,2026,2,0,1,1
AIJOB0869,AI Engineer,AI Engineering,Mid,6,Master's,126000.0,90000.0,320000.0,Sydney,Australia,Fully Remote,SME (51-500),Technology,Docker|LLM Integration|Python|Git,38.54,95,31.8,9.4,2025,12,0,1,0
AIJOB0870,AI Security Engineer,Security,Entry,3,Bootcamp/Self-taught,208000.0,90000.0,300000.0,Sydney,Australia,Fully Remote,Enterprise (5000+),Finance,Risk Analysis|Red Teaming|Python|ML Security|Cybersecurity|Leadership,6.67,80,14.6,6.4,2025,12,0,1,0
AIJOB0871,NLP Engineer,AI Engineering,Mid,4,Master's,216000.0,90000.0,320000.0,Tokyo,Japan,Hybrid,Mid-size (501-5000),Retail,LLMs|BERT|Text Processing|Linux|Communication|Statistics,5.37,91,38.1,8.6,2025,1,0,1,0
AIJOB0872,Deep Learning Engineer,AI Engineering,Mid,7,Master's,270000.0,90000.0,320000.0,San Francisco,USA,Hybrid,Enterprise (5000+),Government,CUDA|GPU Computing|Neural Networks|PyTorch|Python|SQL|Problem Solving,31.71,89,14.7,7.0,2025,11,0,1,0
AIJOB0873,LLM Engineer,AI Engineering,Entry,3,Bachelor's,160000.0,90000.0,300000.0,Singapore,Singapore,Hybrid,Mid-size (501-5000),Technology,Python|RAG|Fine-tuning|Vector DBs|LLM APIs|Problem Solving|Agile|Research,17.95,98,71.4,8.9,2026,3,0,1,1
AIJOB0874,Deep Learning Engineer,AI Engineering,Senior,9,Bootcamp/Self-taught,179000.0,95000.0,320000.0,Paris,France,Hybrid,Big Tech (FAANG+),Media,Neural Networks|GPU Computing|CUDA|Python|Communication|Leadership|Cloud,13.73,89,19.1,7.8,2026,3,1,1,0
AIJOB0875,AI Agent Developer,AI Engineering,Mid,6,PhD,229000.0,90000.0,320000.0,Remote,Global,On-site,Big Tech (FAANG+),Automotive,LangChain|AutoGen|Tool Use|Python|APIs|Planning Systems|Problem Solving,11.71,96,24.7,9.3,2026,2,0,0,1
AIJOB0876,AI Solutions Architect,Architecture,Mid,7,Bootcamp/Self-taught,213000.0,90000.0,320000.0,Dubai,UAE,Hybrid,Big Tech (FAANG+),Manufacturing,Leadership|ML|Cloud|Research,3.9,84,28.9,7.8,2026,3,0,1,0
AIJOB0877,Senior ML Engineer,AI Engineering,Mid,6,Bootcamp/Self-taught,307000.0,90000.0,320000.0,Austin,USA,Hybrid,Enterprise (5000+),Healthcare,LLM Fine-tuning|Distributed Systems|PyTorch|Git|Cloud,49.76,96,25.3,9.6,2025,10,0,1,0
AIJOB0878,Senior ML Engineer,AI Engineering,Mid,7,PhD,253000.0,90000.0,320000.0,Zurich,Switzerland,Hybrid,Startup (1-50),Manufacturing,LLM Fine-tuning|System Design|Distributed Systems|Research|SQL,23.41,96,15.2,8.2,2025,6,0,1,0
AIJOB0879,AI Ethics Officer,Governance,Senior,10,Bachelor's,177000.0,95000.0,320000.0,San Francisco,USA,On-site,Big Tech (FAANG+),Healthcare,Ethics Frameworks|Communication|Risk Assessment|Research,14.7,72,26.2,7.8,2025,3,1,0,0
AIJOB0880,Robotics Engineer (AI),Robotics,Senior,10,Bachelor's,125000.0,95000.0,320000.0,Beijing,China,On-site,Mid-size (501-5000),Government,Python|C++|Computer Vision|ROS|Linux,39.76,76,18.6,9.5,2026,1,1,0,0
AIJOB0881,AI Ethics Officer,Governance,Mid,4,Associate's,159000.0,90000.0,320000.0,Seattle,USA,On-site,Startup (1-50),Consulting,AI Policy|Ethics Frameworks|Research|Linux|Research|Git,22.44,72,7.0,9.3,2026,1,0,0,0
AIJOB0882,AI Solutions Architect,Architecture,Lead,13,Master's,320000.0,180000.0,320000.0,New York,USA,Fully Remote,Big Tech (FAANG+),Retail,Python|Leadership|ML|SQL|Problem Solving|Research,28.0,84,21.3,9.3,2026,2,0,1,0
AIJOB0883,Robotics Engineer (AI),Robotics,Senior,10,Master's,149000.0,95000.0,320000.0,Toronto,Canada,Hybrid,Mid-size (501-5000),Finance,Control Systems|Simulation|Python|Computer Vision|C++|ROS|Agile|Problem Solving|Research,28.19,76,29.0,9.0,2026,1,1,1,0
AIJOB0884,AI Ethics Officer,Governance,Mid,5,Master's,144000.0,90000.0,320000.0,Los Angeles,USA,Hybrid,Mid-size (501-5000),Media,Ethics Frameworks|Research|AI Policy|Statistics,29.76,72,22.1,6.3,2026,1,0,1,0
AIJOB0885,Generative AI Engineer,AI Engineering,Senior,8,Associate's,232000.0,95000.0,320000.0,Singapore,Singapore,Fully Remote,Enterprise (5000+),Retail,Fine-tuning|GenAI APIs|Diffusion Models|Deployment|Cloud,11.81,95,69.4,7.7,2026,1,1,1,1
AIJOB0886,AI Infrastructure Eng,Infrastructure,Mid,4,Associate's,140000.0,90000.0,320000.0,Berlin,Germany,Hybrid,Mid-size (501-5000),Technology,Kubernetes|Distributed Systems|CUDA|Networking|Cloud|SQL|Statistics|Leadership,31.71,85,11.9,6.2,2025,10,0,1,0
AIJOB0887,AI Product Manager,Product,Senior,8,Bootcamp/Self-taught,145000.0,95000.0,320000.0,Singapore,Singapore,Hybrid,Startup (1-50),Technology,Product Strategy|Data Analysis|Stakeholder Mgmt|Statistics|Git,30.12,85,23.3,8.5,2026,1,1,1,0
AIJOB0888,Data Scientist,Data Science,Entry,2,Associate's,195000.0,90000.0,300000.0,Seattle,USA,Fully Remote,Startup (1-50),Consulting,Statistics|SQL|Data Visualization|Research|Cloud|SQL,0.0,92,16.7,8.7,2025,4,0,1,0
AIJOB0889,AI Product Manager,Product,Senior,9,Bachelor's,140000.0,95000.0,320000.0,Berlin,Germany,Fully Remote,Startup (1-50),Healthcare,AI Literacy|Agile|Data Analysis|Statistics|SQL|Leadership,32.53,85,22.5,6.2,2025,6,1,1,0
AIJOB0890,Deep Learning Engineer,AI Engineering,Senior,8,Bootcamp/Self-taught,216000.0,95000.0,320000.0,Chicago,USA,On-site,Mid-size (501-5000),Research,Neural Networks|TensorFlow|Python|Git|Research,4.1,89,19.9,6.2,2025,12,1,0,0
AIJOB0891,AI Business Analyst,Business,Mid,5,Bachelor's,95000.0,90000.0,320000.0,Singapore,Singapore,On-site,Startup (1-50),Finance,Communication|Python|Data Visualization|SQL|Problem Solving,53.66,78,28.4,9.3,2026,3,0,0,0
AIJOB0892,RAG Engineer,AI Engineering,Mid,6,Associate's,145000.0,90000.0,320000.0,Paris,France,Hybrid,Startup (1-50),Manufacturing,Vector DBs|LLMs|LangChain|Statistics|Problem Solving|Communication,29.27,94,18.3,7.5,2025,7,0,1,1
AIJOB0893,AI Ethics Officer,Governance,Senior,10,Bachelor's,110000.0,95000.0,320000.0,Bangalore,India,Fully Remote,Big Tech (FAANG+),Research,AI Policy|Research|Ethics Frameworks|Risk Assessment|Communication|Agile|SQL,46.99,72,17.5,8.6,2025,4,1,1,0
AIJOB0894,Multimodal AI Engineer,AI Engineering,Mid,5,PhD,300000.0,90000.0,320000.0,Los Angeles,USA,Hybrid,Big Tech (FAANG+),Healthcare,Python|Fine-tuning|Vision-Language Models|Research|Cloud,46.34,90,9.0,7.3,2025,8,0,1,1
AIJOB0895,Deep Learning Engineer,AI Engineering,Mid,5,Master's,229000.0,90000.0,320000.0,Sydney,Australia,Hybrid,Mid-size (501-5000),Automotive,Python|Neural Networks|TensorFlow|CUDA|GPU Computing|Linux|Problem Solving|Communication,11.71,89,6.7,8.8,2025,1,0,1,0
AIJOB0896,AI Agent Developer,AI Engineering,Mid,6,Master's,170000.0,90000.0,320000.0,Amsterdam,Netherlands,Hybrid,Startup (1-50),Government,Planning Systems|AutoGen|LangChain|Python|APIs|Tool Use|Cloud,17.07,96,60.0,6.0,2026,2,0,1,1
AIJOB0897,AI Solutions Architect,Architecture,Senior,8,PhD,320000.0,95000.0,320000.0,Toronto,Canada,On-site,Big Tech (FAANG+),Technology,Cloud|Leadership|Python|Linux|Cloud,54.22,84,15.5,9.1,2025,1,1,0,0
AIJOB0898,AI Infrastructure Eng,Infrastructure,Entry,3,PhD,270000.0,90000.0,300000.0,Austin,USA,On-site,Enterprise (5000+),Finance,Distributed Systems|Networking|Cloud|CUDA|Storage|Research,38.46,85,9.1,8.7,2026,1,0,0,0
AIJOB0899,Deep Learning Engineer,AI Engineering,Mid,5,Associate's,141000.0,90000.0,320000.0,Amsterdam,Netherlands,Hybrid,SME (51-500),Consulting,TensorFlow|GPU Computing|Python|Problem Solving|Research|SQL,31.22,89,7.7,6.4,2026,3,0,1,0
AIJOB0900,Data Engineer (AI),Data Engineering,Mid,6,Associate's,130000.0,90000.0,320000.0,Toronto,Canada,Hybrid,Big Tech (FAANG+),Education,Feature Stores|Airflow|Spark|Python|dbt|ETL|SQL|Statistics|Communication,36.59,88,20.1,6.8,2026,2,0,1,0
AIJOB0901,RAG Engineer,AI Engineering,Mid,4,Master's,280000.0,90000.0,320000.0,Austin,USA,On-site,Big Tech (FAANG+),Healthcare,LLMs|Python|Search Systems|LangChain|Embeddings|Research,36.59,94,30.6,7.1,2025,4,0,0,1
AIJOB0902,Senior Data Scientist,Data Science,Senior,12,Bachelor's,177000.0,95000.0,320000.0,Austin,USA,Hybrid,Startup (1-50),Manufacturing,Leadership|Advanced Statistics|Deep Learning|Causal Inference|Python|Cloud,14.7,90,22.5,8.6,2026,3,1,1,0
AIJOB0903,AI Engineer,AI Engineering,Mid,7,Bachelor's,125000.0,90000.0,320000.0,Austin,USA,Fully Remote,Startup (1-50),Research,LLM Integration|Docker|Python|Cloud (AWS/GCP/Azure)|PyTorch|Statistics|Linux,39.02,95,67.4,6.2,2026,1,0,1,0
AIJOB0904,AI Security Engineer,Security,Senior,9,Bachelor's,260000.0,95000.0,320000.0,Seattle,USA,Hybrid,Enterprise (5000+),Education,Cybersecurity|Risk Analysis|ML Security|Problem Solving|Communication|Research,25.3,80,19.6,8.3,2025,2,1,1,0
AIJOB0905,Multimodal AI Engineer,AI Engineering,Senior,9,Bootcamp/Self-taught,190000.0,95000.0,320000.0,San Francisco,USA,Fully Remote,SME (51-500),Research,Python|APIs|Vision-Language Models|PyTorch|Fine-tuning|Problem Solving,8.43,90,28.6,6.1,2025,12,1,1,1
AIJOB0906,Robotics Engineer (AI),Robotics,Mid,4,Bootcamp/Self-taught,137000.0,90000.0,320000.0,Berlin,Germany,Fully Remote,Startup (1-50),Media,ROS|Computer Vision|Control Systems|Simulation|SQL|Statistics|Cloud,33.17,76,15.4,9.7,2025,1,0,1,0
AIJOB0907,LLM Engineer,AI Engineering,Senior,8,Bachelor's,193000.0,95000.0,320000.0,London,UK,Hybrid,Enterprise (5000+),Government,Fine-tuning|Vector DBs|Python|LLM APIs|Prompt Engineering|RAG|SQL|Research,6.99,98,37.4,8.9,2026,3,1,1,1
AIJOB0908,Prompt Engineer,AI Engineering,Mid,4,Associate's,109000.0,90000.0,320000.0,Singapore,Singapore,Fully Remote,Startup (1-50),Retail,LLM APIs|Documentation|NLP|Prompt Design|Git|Problem Solving,46.83,82,24.6,8.5,2026,3,0,1,1
AIJOB0909,AI Product Manager,Product,Senior,8,Master's,175000.0,95000.0,320000.0,Tokyo,Japan,Hybrid,Mid-size (501-5000),Research,Product Strategy|Agile|Stakeholder Mgmt|Data Analysis|AI Literacy|Communication,15.66,85,7.1,8.3,2026,2,1,1,0
AIJOB0910,NLP Engineer,AI Engineering,Mid,7,Master's,290000.0,90000.0,320000.0,Los Angeles,USA,Fully Remote,Big Tech (FAANG+),Automotive,Transformers|BERT|Python|Text Processing|LLMs|Hugging Face|Agile,41.46,91,65.3,6.3,2026,2,0,1,0
AIJOB0911,Multimodal AI Engineer,AI Engineering,Senior,8,Bachelor's,300000.0,95000.0,320000.0,Dubai,UAE,Fully Remote,Enterprise (5000+),Manufacturing,PyTorch|APIs|Fine-tuning|Vision-Language Models|Problem Solving|Agile|Research,44.58,90,22.8,8.7,2026,3,1,1,1
AIJOB0912,AI Compliance Manager,Governance,Senior,10,Master's,137000.0,95000.0,320000.0,Toronto,Canada,Fully Remote,SME (51-500),Automotive,Legal Knowledge|Auditing|Documentation|Risk Management|Cloud,33.98,68,9.4,7.1,2025,12,1,1,0
AIJOB0913,AI Engineer,AI Engineering,Mid,4,Associate's,100000.0,90000.0,320000.0,Bangalore,India,Hybrid,Mid-size (501-5000),Government,PyTorch|LLM Integration|Docker|Problem Solving|Cloud,51.22,95,23.2,9.5,2025,5,0,1,0
AIJOB0914,Senior Data Scientist,Data Science,Mid,6,PhD,157000.0,90000.0,320000.0,London,UK,Fully Remote,Mid-size (501-5000),Manufacturing,Python|Causal Inference|Advanced Statistics|Leadership|Deep Learning|Git|Agile,23.41,90,25.2,7.7,2026,3,0,1,0
AIJOB0915,AI Compliance Manager,Governance,Mid,4,Bachelor's,100000.0,90000.0,320000.0,Zurich,Switzerland,Fully Remote,SME (51-500),Manufacturing,Auditing|Documentation|EU AI Act|Legal Knowledge|Git,51.22,68,27.9,8.1,2025,4,0,1,0
AIJOB0916,Data Engineer (AI),Data Engineering,Mid,4,Associate's,156000.0,90000.0,320000.0,Berlin,Germany,Fully Remote,SME (51-500),Consulting,ETL|Feature Stores|Airflow|Python|dbt|Communication|Linux,23.9,88,22.3,7.6,2025,12,0,1,0
AIJOB0917,Senior Data Scientist,Data Science,Senior,11,Bootcamp/Self-taught,200000.0,95000.0,320000.0,London,UK,Fully Remote,Enterprise (5000+),Retail,Leadership|Causal Inference|ML|Python|Deep Learning|Advanced Statistics|Git,3.61,90,6.2,8.9,2026,1,1,1,0
AIJOB0918,AI Solutions Architect,Architecture,Lead,14,PhD,180000.0,180000.0,320000.0,Tokyo,Japan,Hybrid,Startup (1-50),Finance,System Design|Enterprise Architecture|Cloud|Linux|Problem Solving,28.0,84,21.6,9.6,2025,1,0,1,0
AIJOB0919,RAG Engineer,AI Engineering,Mid,6,Master's,145000.0,90000.0,320000.0,Paris,France,Hybrid,SME (51-500),Automotive,Embeddings|Vector DBs|Python|Git,29.27,94,66.8,8.0,2025,12,0,1,1
AIJOB0920,AI Engineer,AI Engineering,Mid,7,Master's,100000.0,90000.0,320000.0,Beijing,China,On-site,SME (51-500),Healthcare,Docker|Cloud (AWS/GCP/Azure)|PyTorch|Python|Linux,51.22,95,74.5,6.9,2026,3,0,0,0
AIJOB0921,RAG Engineer,AI Engineering,Mid,5,PhD,145000.0,90000.0,320000.0,Beijing,China,Hybrid,SME (51-500),Media,LLMs|Vector DBs|Search Systems|Python|Cloud|Git,29.27,94,44.0,9.4,2026,2,0,1,1
AIJOB0922,ML Engineer,AI Engineering,Mid,4,Associate's,194000.0,90000.0,320000.0,Dubai,UAE,On-site,SME (51-500),Finance,PyTorch|MLOps|Python|Kubernetes|Research,5.37,97,62.1,9.6,2026,1,0,0,0
AIJOB0923,Robotics Engineer (AI),Robotics,Senior,9,Bootcamp/Self-taught,125000.0,95000.0,320000.0,Tokyo,Japan,On-site,SME (51-500),Healthcare,Control Systems|C++|Computer Vision|Python|ROS|Research|Agile,39.76,76,29.1,9.7,2026,1,1,0,0
AIJOB0924,AI Research Scientist,Research,Mid,6,Associate's,115000.0,90000.0,320000.0,Dubai,UAE,On-site,Startup (1-50),Government,Mathematics|Publishing|PyTorch|Research|Python|Statistics,43.9,88,27.2,9.8,2025,6,0,0,0
AIJOB0925,AI Agent Developer,AI Engineering,Entry,3,Bootcamp/Self-taught,261000.0,90000.0,300000.0,New York,USA,On-site,Enterprise (5000+),Retail,APIs|Python|Planning Systems|Cloud|Research,33.85,96,50.4,7.2,2026,2,0,0,1
AIJOB0926,AI Compliance Manager,Governance,Mid,4,Master's,200000.0,90000.0,320000.0,Boston,USA,Hybrid,Big Tech (FAANG+),Consulting,Legal Knowledge|Risk Management|Auditing|SQL|Leadership|Agile,2.44,68,23.0,8.5,2025,6,0,1,0
AIJOB0927,Generative AI Engineer,AI Engineering,Mid,6,PhD,150000.0,90000.0,320000.0,Berlin,Germany,Hybrid,Enterprise (5000+),Research,GenAI APIs|Python|Fine-tuning|Cloud,26.83,95,70.9,8.6,2025,5,0,1,1
AIJOB0928,AI Engineer,AI Engineering,Mid,6,Associate's,100000.0,90000.0,320000.0,Bangalore,India,Fully Remote,Startup (1-50),Technology,PyTorch|Docker|LLM Integration|Python|Research,51.22,95,27.3,9.7,2026,1,0,1,0
AIJOB0929,RAG Engineer,AI Engineering,Entry,2,Bachelor's,154000.0,90000.0,300000.0,Remote,Global,Hybrid,Startup (1-50),Energy,Search Systems|Vector DBs|Embeddings|LLMs|Research|Leadership,21.03,94,56.3,8.0,2025,3,0,1,1
AIJOB0930,Prompt Engineer,AI Engineering,Entry,2,Bachelor's,162000.0,90000.0,300000.0,Remote,Global,Hybrid,Enterprise (5000+),Media,NLP|Documentation|Prompt Design|LLM APIs|Problem Solving|Leadership,16.92,82,15.5,6.9,2026,1,0,1,1
AIJOB0931,AI Agent Developer,AI Engineering,Mid,7,Bachelor's,155000.0,90000.0,320000.0,Bangalore,India,On-site,Mid-size (501-5000),Healthcare,AutoGen|APIs|LangChain|Python|Tool Use|Planning Systems|Git,24.39,96,20.1,9.2,2026,2,0,0,1
AIJOB0932,LLM Engineer,AI Engineering,Mid,7,PhD,289000.0,90000.0,320000.0,Berlin,Germany,Hybrid,Mid-size (501-5000),Retail,Python|LLM APIs|RAG|Research|Cloud|Agile,40.98,98,51.2,7.1,2026,2,0,1,1
AIJOB0933,MLOps Engineer,ML Operations,Mid,6,Bootcamp/Self-taught,212000.0,90000.0,320000.0,Seattle,USA,Hybrid,Enterprise (5000+),Automotive,Docker|Cloud|Python|Cloud,3.41,93,49.3,6.1,2026,2,0,1,0
AIJOB0934,AI Business Analyst,Business,Entry,2,Bootcamp/Self-taught,123000.0,90000.0,300000.0,Amsterdam,Netherlands,Hybrid,Big Tech (FAANG+),Research,Communication|Business Analysis|SQL|Python|Data Visualization|Communication|SQL,36.92,78,5.2,7.4,2025,9,0,1,0
AIJOB0935,AI Research Scientist,Research,Mid,5,Bootcamp/Self-taught,152000.0,90000.0,320000.0,Zurich,Switzerland,Hybrid,Enterprise (5000+),Consulting,Mathematics|Research|Publishing|Deep Learning|PyTorch|Agile|Cloud,25.85,88,13.3,7.0,2026,2,0,1,0
AIJOB0936,Generative AI Engineer,AI Engineering,Mid,4,Bachelor's,228000.0,90000.0,320000.0,London,UK,Hybrid,Mid-size (501-5000),Energy,Diffusion Models|LLMs|GenAI APIs|Communication|Agile|Leadership,11.22,95,79.3,9.3,2025,9,0,1,1
AIJOB0937,AI Compliance Manager,Governance,Senior,8,Master's,100000.0,95000.0,320000.0,Tokyo,Japan,On-site,SME (51-500),Finance,Legal Knowledge|Risk Management|Documentation|Auditing|EU AI Act|Leadership|Problem Solving|Agile,51.81,68,5.2,9.4,2026,1,1,0,0
AIJOB0938,ML Engineer,AI Engineering,Mid,7,Bachelor's,231000.0,90000.0,320000.0,Chicago,USA,On-site,Startup (1-50),Healthcare,PyTorch|TensorFlow|MLOps|SQL|Kubernetes|Problem Solving|Linux,12.68,97,37.0,8.2,2026,2,0,0,0
AIJOB0939,Senior ML Engineer,AI Engineering,Mid,5,Associate's,246000.0,90000.0,320000.0,Austin,USA,Fully Remote,Big Tech (FAANG+),Research,Distributed Systems|System Design|Python|MLOps|Communication,20.0,96,43.7,7.4,2026,2,0,1,0
AIJOB0940,Deep Learning Engineer,AI Engineering,Senior,9,Bootcamp/Self-taught,258000.0,95000.0,320000.0,Toronto,Canada,Hybrid,Big Tech (FAANG+),Research,GPU Computing|CUDA|PyTorch|Agile,24.34,89,11.5,7.2,2025,2,1,1,0
AIJOB0941,Senior ML Engineer,AI Engineering,Senior,9,Bachelor's,312000.0,95000.0,320000.0,London,UK,Hybrid,Big Tech (FAANG+),Automotive,PyTorch|MLOps|Distributed Systems|System Design|Linux|SQL|Communication,50.36,96,34.4,6.8,2025,5,1,1,0
AIJOB0942,NLP Engineer,AI Engineering,Senior,9,Associate's,290000.0,95000.0,320000.0,Zurich,Switzerland,Fully Remote,Big Tech (FAANG+),Energy,Python|Hugging Face|BERT|Linux|Agile|Cloud,39.76,91,73.7,6.3,2026,2,1,1,0
AIJOB0943,AI Solutions Architect,Architecture,Mid,6,PhD,255000.0,90000.0,320000.0,Paris,France,Fully Remote,Startup (1-50),Healthcare,Cloud|ML|System Design|Python|Leadership|Statistics|SQL|Linux,24.39,84,12.0,7.5,2025,6,0,1,0
AIJOB0944,Generative AI Engineer,AI Engineering,Entry,3,Master's,196000.0,90000.0,300000.0,Chicago,USA,On-site,SME (51-500),Automotive,Python|GenAI APIs|Deployment|Diffusion Models|Cloud|Git,0.51,95,16.6,6.7,2026,2,0,0,1
AIJOB0945,Senior ML Engineer,AI Engineering,Mid,5,PhD,312000.0,90000.0,320000.0,Boston,USA,Hybrid,Enterprise (5000+),Healthcare,MLOps|PyTorch|Distributed Systems|System Design|LLM Fine-tuning|Python|SQL,52.2,96,19.1,9.6,2025,4,0,1,0
AIJOB0946,Generative AI Engineer,AI Engineering,Entry,2,Bootcamp/Self-taught,150000.0,90000.0,300000.0,Bangalore,India,Fully Remote,Big Tech (FAANG+),Energy,Fine-tuning|GenAI APIs|Python|Diffusion Models|Agile|Research|Git,23.08,95,82.0,6.1,2026,1,0,1,1
AIJOB0947,AI Research Scientist,Research,Senior,10,PhD,143000.0,95000.0,320000.0,Austin,USA,Hybrid,Mid-size (501-5000),Retail,Publishing|Mathematics|Deep Learning|Research|Python|Research|Statistics,31.08,88,25.8,9.6,2025,5,1,1,0
AIJOB0948,ML Engineer,AI Engineering,Senior,10,Associate's,143000.0,95000.0,320000.0,Sydney,Australia,Hybrid,Mid-size (501-5000),Manufacturing,SQL|MLOps|PyTorch|Kubernetes|Git|Linux|Leadership,31.08,97,57.7,8.6,2025,9,1,1,0
AIJOB0949,MLOps Engineer,ML Operations,Senior,8,Master's,189000.0,95000.0,320000.0,Berlin,Germany,On-site,Big Tech (FAANG+),Finance,CI/CD|MLflow|Python|Kubernetes|Linux,8.92,93,53.8,9.7,2025,12,1,0,0
AIJOB0950,Data Engineer (AI),Data Engineering,Entry,2,Bachelor's,130000.0,90000.0,300000.0,Tokyo,Japan,Hybrid,Enterprise (5000+),Research,SQL|Feature Stores|Python|Spark|ETL|dbt|Git|Agile,33.33,88,23.4,9.4,2025,2,0,1,0
AIJOB0951,AI Research Scientist,Research,Mid,7,Bootcamp/Self-taught,232000.0,90000.0,320000.0,Chicago,USA,On-site,SME (51-500),Retail,Mathematics|Deep Learning|PyTorch|Python|Statistics,13.17,88,9.4,8.6,2026,2,0,0,0
AIJOB0952,AI Business Analyst,Business,Senior,8,Bachelor's,99000.0,95000.0,320000.0,Sydney,Australia,Hybrid,SME (51-500),Retail,Python|Business Analysis|Communication|Research|SQL,52.29,78,17.7,8.2,2025,5,1,1,0
AIJOB0953,AI Solutions Architect,Architecture,Senior,12,PhD,258000.0,95000.0,320000.0,San Francisco,USA,Hybrid,SME (51-500),Government,System Design|Leadership|ML|Enterprise Architecture|Cloud|Agile|Linux,24.34,84,9.0,9.3,2026,2,1,1,0
AIJOB0954,NLP Engineer,AI Engineering,Mid,5,Bootcamp/Self-taught,193000.0,90000.0,320000.0,Berlin,Germany,Hybrid,SME (51-500),Manufacturing,BERT|Hugging Face|Transformers|Python|Git|Cloud,5.85,91,59.1,6.1,2025,12,0,1,0
AIJOB0955,AI Research Scientist,Research,Senior,10,Bachelor's,271000.0,95000.0,320000.0,Austin,USA,On-site,Big Tech (FAANG+),Government,Python|PyTorch|Research|Mathematics|Problem Solving|Cloud|Communication,30.6,88,25.3,8.5,2025,10,1,0,0
AIJOB0956,Generative AI Engineer,AI Engineering,Mid,4,Bootcamp/Self-taught,150000.0,90000.0,320000.0,Paris,France,Fully Remote,SME (51-500),Automotive,LLMs|Deployment|Python|Fine-tuning|GenAI APIs|Communication,26.83,95,54.3,9.2,2025,10,0,1,1
AIJOB0957,Robotics Engineer (AI),Robotics,Mid,5,Bachelor's,125000.0,90000.0,320000.0,London,UK,Hybrid,SME (51-500),Research,Python|ROS|C++|Agile|Leadership|Git,39.02,76,15.9,7.6,2026,2,0,1,0
AIJOB0958,MLOps Engineer,ML Operations,Mid,7,Associate's,130000.0,90000.0,320000.0,San Francisco,USA,Hybrid,Startup (1-50),Education,Python|CI/CD|Docker|MLflow|Cloud|Monitoring|Kubernetes|Linux|Leadership,36.59,93,32.9,7.2,2025,12,0,1,0
AIJOB0959,LLM Engineer,AI Engineering,Entry,2,PhD,300000.0,90000.0,300000.0,Sydney,Australia,On-site,Mid-size (501-5000),Healthcare,Vector DBs|LLM APIs|Prompt Engineering|RAG|Python|Fine-tuning|Linux|Cloud|Problem Solving,53.85,98,37.3,6.2,2025,10,0,0,1
AIJOB0960,Computer Vision Engineer,AI Engineering,Mid,4,PhD,145000.0,90000.0,320000.0,Tokyo,Japan,Hybrid,SME (51-500),Energy,CNNs|Image Processing|CUDA|Cloud,29.27,87,11.9,8.6,2025,3,0,1,0
AIJOB0961,AI Security Engineer,Security,Senior,9,Bachelor's,140000.0,95000.0,320000.0,Los Angeles,USA,Fully Remote,Startup (1-50),Manufacturing,Red Teaming|Cybersecurity|Python|Risk Analysis|SQL|Problem Solving|Leadership,32.53,80,18.5,6.7,2025,2,1,1,0
AIJOB0962,AI Engineer,AI Engineering,Mid,6,Master's,135000.0,90000.0,320000.0,Toronto,Canada,Fully Remote,Startup (1-50),Consulting,Docker|Python|LLM Integration|Linux|Cloud|Problem Solving,34.15,95,19.6,7.7,2026,2,0,1,0
